image,width,height,ip102_class_id,ip102_class,agroguard_group,mapping_status,xmin,ymin,xmax,ymax,bbox_area_percent
IP100000520.jpg,285,228,100,Rhytidodera bowrinii white,Beetles,REVIEW,143.0,60.0,285.0,217.0,34.309
IP100000545.jpg,295,221,100,Rhytidodera bowrinii white,Beetles,REVIEW,1.0,9.0,286.0,201.0,83.9328
IP100000546.jpg,313,208,100,Rhytidodera bowrinii white,Beetles,REVIEW,1.0,13.0,312.0,202.0,90.2848
IP100000547.jpg,200,240,100,Rhytidodera bowrinii white,Beetles,REVIEW,20.0,5.0,191.0,240.0,83.7188
IP100000548.jpg,300,217,100,Rhytidodera bowrinii white,Beetles,REVIEW,6.0,18.0,296.0,208.0,84.639
IP100000551.jpg,253,190,100,Rhytidodera bowrinii white,Beetles,REVIEW,1.0,22.0,253.0,177.0,81.2565
IP100000553.jpg,253,190,100,Rhytidodera bowrinii white,Beetles,REVIEW,1.0,1.0,234.0,190.0,91.6102
IP101000000.jpg,768,538,101,Sternochetus frigidus,Weevils,REVIEW,146.0,109.0,560.0,438.0,32.965
IP101000007.jpg,492,522,101,Sternochetus frigidus,Weevils,REVIEW,64.0,16.0,427.0,492.0,67.2788
IP101000018.jpg,400,300,101,Sternochetus frigidus,Weevils,REVIEW,113.0,78.0,272.0,261.0,24.2475
IP101000025.jpg,468,364,101,Sternochetus frigidus,Weevils,REVIEW,13.0,7.0,430.0,364.0,87.3891
IP101000098.jpg,220,170,101,Sternochetus frigidus,Weevils,REVIEW,3.0,28.0,202.0,165.0,72.8957
IP101000112.jpg,720,540,101,Sternochetus frigidus,Weevils,REVIEW,116.0,22.0,495.0,477.0,44.3531
IP101000129.jpg,400,298,101,Sternochetus frigidus,Weevils,REVIEW,22.0,22.0,390.0,253.0,71.3154
IP101000133.jpg,600,449,101,Sternochetus frigidus,Weevils,REVIEW,93.0,68.0,571.0,308.0,42.5835
IP101000144.jpg,300,200,101,Sternochetus frigidus,Weevils,REVIEW,57.0,31.0,253.0,168.0,44.7533
IP101000174.jpg,300,276,101,Sternochetus frigidus,Weevils,REVIEW,11.0,6.0,288.0,268.0,87.6498
IP101000214.jpg,212,267,101,Sternochetus frigidus,Weevils,REVIEW,12.0,9.0,185.0,267.0,78.8531
IP101000224.jpg,800,1200,101,Sternochetus frigidus,Weevils,REVIEW,43.0,18.0,725.0,1200.0,83.9712
IP101000238.jpg,1057,1173,101,Sternochetus frigidus,Weevils,REVIEW,197.0,3.0,908.0,1123.0,64.2266
IP101000239.jpg,1023,1135,101,Sternochetus frigidus,Weevils,REVIEW,199.0,100.0,759.0,1097.0,48.0852
IP101000242.jpg,500,558,101,Sternochetus frigidus,Weevils,REVIEW,93.0,25.0,406.0,551.0,59.01
IP101000245.jpg,998,1099,101,Sternochetus frigidus,Weevils,REVIEW,143.0,50.0,805.0,1086.0,62.5302
IP101000249.jpg,500,588,101,Sternochetus frigidus,Weevils,REVIEW,144.0,17.0,376.0,568.0,43.4803
IP101000269.jpg,600,420,101,Sternochetus frigidus,Weevils,REVIEW,112.0,83.0,437.0,354.0,34.9504
IP101000270.jpg,800,1200,101,Sternochetus frigidus,Weevils,REVIEW,99.0,27.0,720.0,1156.0,73.0322
IP101000276.jpg,720,540,101,Sternochetus frigidus,Weevils,REVIEW,19.0,74.0,649.0,510.0,70.6481
IP101000279.jpg,800,1200,101,Sternochetus frigidus,Weevils,REVIEW,85.0,33.0,713.0,1161.0,73.79
IP101000281.jpg,1066,1183,101,Sternochetus frigidus,Weevils,REVIEW,291.0,82.0,753.0,1059.0,35.7927
IP101000286.jpg,499,427,101,Sternochetus frigidus,Weevils,REVIEW,39.0,11.0,480.0,420.0,84.6513
IP101000292.jpg,400,300,101,Sternochetus frigidus,Weevils,REVIEW,135.0,27.0,303.0,264.0,33.18
IP101000297.jpg,320,320,101,Sternochetus frigidus,Weevils,REVIEW,3.0,49.0,253.0,235.0,45.4102
IP101000301.jpg,600,420,101,Sternochetus frigidus,Weevils,REVIEW,192.0,105.0,447.0,307.0,20.4405
IP101000302.jpg,1249,972,101,Sternochetus frigidus,Weevils,REVIEW,4.0,4.0,1221.0,931.0,92.9269
IP101000304.jpg,720,540,101,Sternochetus frigidus,Weevils,REVIEW,24.0,28.0,705.0,510.0,84.4244
IP101000307.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,14.0,34.0,288.0,171.0,57.125
IP101000308.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,4.0,30.0,294.0,199.0,74.583
IP101000309.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,15.0,60.0,278.0,158.0,39.2227
IP101000310.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,26.0,16.0,278.0,206.0,72.8634
IP101000312.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,11.0,18.0,285.0,220.0,84.2281
IP101000313.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,3.0,16.0,294.0,222.0,91.2253
IP101000321.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,18.0,30.0,274.0,188.0,61.5534
IP101000323.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,14.0,55.0,275.0,177.0,48.4569
IP101000327.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,12.0,16.0,279.0,212.0,79.6384
IP101000328.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,8.0,43.0,292.0,193.0,64.8283
IP101000331.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,9.0,64.0,289.0,190.0,53.6888
IP101000332.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,4.0,58.0,294.0,160.0,45.0146
IP101000333.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,9.0,47.0,275.0,188.0,57.0763
IP101000336.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,8.0,60.0,287.0,192.0,56.0446
IP101000337.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,4.0,55.0,287.0,195.0,60.2934
IP101000338.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,11.0,3.0,289.0,222.0,92.6497
IP101000339.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,76.0,1.0,223.0,221.0,49.2148
IP101000340.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,4.0,48.0,287.0,185.0,59.0014
IP101000341.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,7.0,40.0,290.0,204.0,70.6294
IP101000343.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,2.0,4.0,296.0,220.0,96.6399
IP101000344.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,5.0,28.0,290.0,192.0,71.1286
IP101000345.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,7.0,32.0,288.0,206.0,74.4065
IP101000346.jpg,296,222,101,Sternochetus frigidus,Weevils,REVIEW,14.0,63.0,275.0,187.0,49.2513
IP101000385.jpg,540,720,101,Sternochetus frigidus,Weevils,REVIEW,56.0,32.0,472.0,681.0,69.4403
IP101000394.jpg,281,231,101,Sternochetus frigidus,Weevils,REVIEW,7.0,3.0,258.0,223.0,85.0703
IP101000395.jpg,267,244,101,Sternochetus frigidus,Weevils,REVIEW,6.0,16.0,247.0,242.0,83.6035
IP101000396.jpg,361,181,101,Sternochetus frigidus,Weevils,REVIEW,107.0,2.0,331.0,180.0,61.0214
IP101000403.jpg,305,214,101,Sternochetus frigidus,Weevils,REVIEW,91.0,53.0,251.0,157.0,25.4941
IP101000414.jpg,271,241,101,Sternochetus frigidus,Weevils,REVIEW,4.0,1.0,265.0,239.0,95.1111
IP101000435.jpg,292,220,101,Sternochetus frigidus,Weevils,REVIEW,88.0,31.0,223.0,203.0,36.1457
IP101000441.jpg,313,209,101,Sternochetus frigidus,Weevils,REVIEW,15.0,7.0,275.0,209.0,80.2849
IP101000449.jpg,320,160,101,Sternochetus frigidus,Weevils,REVIEW,76.0,4.0,227.0,160.0,46.0078
IP101000451.jpg,172,168,101,Sternochetus frigidus,Weevils,REVIEW,16.0,7.0,162.0,157.0,75.789
IP101000452.jpg,172,168,101,Sternochetus frigidus,Weevils,REVIEW,16.0,7.0,164.0,162.0,79.3882
IP102000008.jpg,1200,804,102,Cicadellidae,,REVIEW,128.0,199.0,800.0,471.0,18.9453
IP102000009.jpg,1200,795,102,Cicadellidae,,REVIEW,350.0,166.0,783.0,496.0,14.978
IP102000010.jpg,1200,585,102,Cicadellidae,,REVIEW,120.0,99.0,867.0,513.0,44.0538
IP102000015.jpg,800,1066,102,Cicadellidae,,REVIEW,203.0,334.0,548.0,882.0,22.1693
IP102000018.jpg,1058,717,102,Cicadellidae,,REVIEW,242.0,251.0,605.0,597.0,16.5569
IP102000019.jpg,1200,797,102,Cicadellidae,,REVIEW,163.0,79.0,1200.0,692.0,66.466
IP102000020.jpg,650,479,102,Cicadellidae,,REVIEW,37.0,30.0,518.0,440.0,63.3403
IP102000022.jpg,650,420,102,Cicadellidae,,REVIEW,154.0,114.0,481.0,299.0,22.1593
IP102000023.jpg,690,459,102,Cicadellidae,,REVIEW,254.0,135.0,610.0,418.0,31.8108
IP102000024.jpg,526,350,102,Cicadellidae,,REVIEW,26.0,56.0,459.0,317.0,61.3867
IP102000025.jpg,800,900,102,Cicadellidae,,REVIEW,91.0,128.0,525.0,803.0,40.6875
IP102000027.jpg,1024,683,102,Cicadellidae,,REVIEW,167.0,293.0,945.0,654.0,40.1575
IP102000028.jpg,1024,683,102,Cicadellidae,,REVIEW,87.0,238.0,889.0,659.0,48.2765
IP102000029.jpg,650,420,102,Cicadellidae,,REVIEW,28.0,43.0,574.0,380.0,67.4
IP102000031.jpg,1200,800,102,Cicadellidae,,REVIEW,5.0,326.0,1044.0,778.0,48.9196
IP102000033.jpg,1200,788,102,Cicadellidae,,REVIEW,271.0,183.0,996.0,645.0,35.422
IP102000036.jpg,650,420,102,Cicadellidae,,REVIEW,165.0,136.0,451.0,370.0,24.5143
IP102000037.jpg,1200,793,102,Cicadellidae,,REVIEW,103.0,206.0,1088.0,706.0,51.7549
IP102000040.jpg,450,560,102,Cicadellidae,,REVIEW,114.0,178.0,414.0,504.0,38.8095
IP102000043.jpg,1024,657,102,Cicadellidae,,REVIEW,423.0,207.0,994.0,495.0,24.4435
IP102000051.jpg,1200,859,102,Cicadellidae,,REVIEW,310.0,50.0,1140.0,809.0,61.1147
IP102000058.jpg,1200,800,102,Cicadellidae,,REVIEW,410.0,189.0,1026.0,639.0,28.875
IP102000061.jpg,1200,789,101,Sternochetus frigidus,Weevils,REVIEW,302.0,153.0,1152.0,684.0,47.6711
IP102000061.jpg,1200,789,102,Cicadellidae,,REVIEW,267.0,150.0,1159.0,705.0,52.2877
IP102000063.jpg,1200,800,102,Cicadellidae,,REVIEW,18.0,82.0,1037.0,537.0,48.2964
IP102000065.jpg,741,1023,102,Cicadellidae,,REVIEW,57.0,93.0,687.0,852.0,63.0795
IP102000068.jpg,1200,800,102,Cicadellidae,,REVIEW,219.0,34.0,1014.0,799.0,63.3516
IP102000075.jpg,723,1024,102,Cicadellidae,,REVIEW,94.0,112.0,615.0,921.0,56.9309
IP102000077.jpg,1200,800,102,Cicadellidae,,REVIEW,54.0,258.0,1019.0,659.0,40.3089
IP102000081.jpg,1300,956,102,Cicadellidae,,REVIEW,248.0,177.0,1251.0,791.0,49.5528
IP102000082.jpg,600,391,102,Cicadellidae,,REVIEW,71.0,124.0,366.0,336.0,26.6581
IP102000088.jpg,1200,800,102,Cicadellidae,,REVIEW,189.0,347.0,674.0,710.0,18.3391
IP102000088.jpg,1200,800,102,Cicadellidae,,REVIEW,474.0,86.0,1094.0,437.0,22.6687
IP102000096.jpg,690,459,102,Cicadellidae,,REVIEW,59.0,112.0,476.0,391.0,36.7349
IP102000097.jpg,1024,683,102,Cicadellidae,,REVIEW,68.0,240.0,899.0,640.0,47.527
IP102000111.jpg,1200,700,102,Cicadellidae,,REVIEW,303.0,99.0,1159.0,606.0,51.6657
IP102000114.jpg,600,420,102,Cicadellidae,,REVIEW,25.0,151.0,443.0,378.0,37.6532
IP102000125.jpg,708,478,102,Cicadellidae,,REVIEW,59.0,146.0,476.0,425.0,34.3779
IP102000136.jpg,690,500,102,Cicadellidae,,REVIEW,109.0,85.0,394.0,483.0,32.8783
IP102000138.jpg,400,297,102,Cicadellidae,,REVIEW,26.0,56.0,370.0,292.0,68.3367
IP102000139.jpg,469,319,102,Cicadellidae,,REVIEW,39.0,60.0,391.0,260.0,47.0554
IP102000143.jpg,400,266,102,Cicadellidae,,REVIEW,68.0,89.0,243.0,215.0,20.7237
IP102000150.jpg,1100,738,102,Cicadellidae,,REVIEW,387.0,174.0,926.0,623.0,29.8117
IP102000161.jpg,1059,737,102,Cicadellidae,,REVIEW,189.0,202.0,994.0,727.0,54.1492
IP102000164.jpg,1024,651,102,Cicadellidae,,REVIEW,290.0,203.0,1013.0,651.0,48.5887
IP102000166.jpg,690,584,102,Cicadellidae,,REVIEW,132.0,144.0,435.0,430.0,21.5054
IP102000167.jpg,1024,725,102,Cicadellidae,,REVIEW,228.0,174.0,664.0,569.0,23.1977
IP102000173.jpg,961,649,102,Cicadellidae,,REVIEW,25.0,165.0,642.0,506.0,33.7343
IP102000177.jpg,1200,800,102,Cicadellidae,,REVIEW,275.0,204.0,815.0,521.0,17.8313
IP102000179.jpg,865,865,102,Cicadellidae,,REVIEW,211.0,180.0,650.0,757.0,33.8539
IP102000181.jpg,550,341,102,Cicadellidae,,REVIEW,155.0,47.0,453.0,236.0,30.0304
IP102000184.jpg,450,329,102,Cicadellidae,,REVIEW,208.0,103.0,376.0,237.0,15.2057
IP102000187.jpg,690,496,102,Cicadellidae,,REVIEW,49.0,171.0,556.0,372.0,29.7765
IP102000191.jpg,539,696,102,Cicadellidae,,REVIEW,78.0,244.0,372.0,580.0,26.3323
IP102000195.jpg,690,459,102,Cicadellidae,,REVIEW,79.0,121.0,458.0,328.0,24.7712
IP102000196.jpg,700,467,102,Cicadellidae,,REVIEW,237.0,166.0,576.0,390.0,23.2291
IP102000202.jpg,450,300,102,Cicadellidae,,REVIEW,132.0,43.0,243.0,247.0,16.7733
IP102000205.jpg,450,343,102,Cicadellidae,,REVIEW,82.0,24.0,337.0,314.0,47.9106
IP102000206.jpg,690,512,102,Cicadellidae,,REVIEW,297.0,66.0,612.0,339.0,24.3419
IP102000207.jpg,412,227,102,Cicadellidae,,REVIEW,59.0,1.0,328.0,192.0,54.9367
IP102000212.jpg,550,341,102,Cicadellidae,,REVIEW,46.0,24.0,496.0,284.0,62.3834
IP102000217.jpg,907,1200,102,Cicadellidae,,REVIEW,118.0,100.0,685.0,1039.0,48.917
IP102000224.jpg,1024,678,102,Cicadellidae,,REVIEW,320.0,285.0,843.0,516.0,17.4014
IP102000229.jpg,931,1000,102,Cicadellidae,,REVIEW,149.0,217.0,820.0,816.0,43.1718
IP102000234.jpg,598,455,102,Cicadellidae,,REVIEW,49.0,54.0,536.0,352.0,53.3375
IP102000247.jpg,450,300,102,Cicadellidae,,REVIEW,103.0,40.0,403.0,243.0,45.1111
IP102000250.jpg,750,500,102,Cicadellidae,,REVIEW,243.0,149.0,661.0,390.0,26.8635
IP102000251.jpg,630,422,102,Cicadellidae,,REVIEW,79.0,137.0,466.0,308.0,24.8917
IP102000254.jpg,450,301,102,Cicadellidae,,REVIEW,123.0,28.0,327.0,228.0,30.1218
IP102000260.jpg,1075,715,102,Cicadellidae,,REVIEW,232.0,133.0,863.0,540.0,33.4125
IP102000263.jpg,1200,800,102,Cicadellidae,,REVIEW,191.0,232.0,1140.0,732.0,49.4271
IP102000270.jpg,750,500,102,Cicadellidae,,REVIEW,143.0,139.0,622.0,428.0,36.9149
IP102000275.jpg,1200,800,102,Cicadellidae,,REVIEW,54.0,199.0,1091.0,638.0,47.4211
IP102000276.jpg,900,600,102,Cicadellidae,,REVIEW,159.0,129.0,854.0,539.0,52.7685
IP102000277.jpg,420,350,102,Cicadellidae,,REVIEW,179.0,53.0,336.0,316.0,28.0891
IP102000279.jpg,750,500,102,Cicadellidae,,REVIEW,217.0,42.0,581.0,488.0,43.2917
IP102000280.jpg,490,327,102,Cicadellidae,,REVIEW,131.0,59.0,413.0,219.0,28.1595
IP102000284.jpg,450,300,102,Cicadellidae,,REVIEW,37.0,67.0,401.0,288.0,59.5881
IP102000285.jpg,513,450,102,Cicadellidae,,REVIEW,124.0,81.0,364.0,372.0,30.2534
IP102000291.jpg,450,300,102,Cicadellidae,,REVIEW,168.0,110.0,361.0,278.0,24.0178
IP102000299.jpg,500,789,102,Cicadellidae,,REVIEW,25.0,68.0,427.0,731.0,67.5605
IP102000302.jpg,450,337,102,Cicadellidae,,REVIEW,28.0,96.0,270.0,304.0,33.1922
IP102000305.jpg,1075,715,102,Cicadellidae,,REVIEW,354.0,116.0,878.0,520.0,27.5422
IP102000307.jpg,1075,716,102,Cicadellidae,,REVIEW,267.0,157.0,923.0,550.0,33.4946
IP102000308.jpg,1075,716,102,Cicadellidae,,REVIEW,182.0,121.0,948.0,513.0,39.0116
IP102000309.jpg,1075,716,102,Cicadellidae,,REVIEW,94.0,108.0,920.0,645.0,57.6279
IP102000310.jpg,1024,769,102,Cicadellidae,,REVIEW,15.0,202.0,992.0,700.0,61.7871
IP102000314.jpg,1100,696,102,Cicadellidae,,REVIEW,189.0,237.0,861.0,517.0,24.5768
IP102000317.jpg,500,323,102,Cicadellidae,,REVIEW,104.0,76.0,471.0,323.0,56.1294
IP102000320.jpg,1200,799,102,Cicadellidae,,REVIEW,439.0,205.0,1006.0,589.0,22.7084
IP102000322.jpg,690,458,102,Cicadellidae,,REVIEW,58.0,75.0,624.0,427.0,63.0441
IP102000326.jpg,1200,800,102,Cicadellidae,,REVIEW,91.0,287.0,1019.0,690.0,38.9567
IP102000327.jpg,1024,676,102,Cicadellidae,,REVIEW,129.0,242.0,778.0,535.0,27.4704
IP102000330.jpg,490,290,102,Cicadellidae,,REVIEW,138.0,20.0,306.0,227.0,24.4729
IP102000331.jpg,450,297,102,Cicadellidae,,REVIEW,51.0,75.0,341.0,255.0,39.0572
IP102000332.jpg,550,340,102,Cicadellidae,,REVIEW,222.0,53.0,413.0,332.0,28.4968
IP102000333.jpg,450,322,102,Cicadellidae,,REVIEW,81.0,56.0,389.0,268.0,45.0628
IP102000335.jpg,780,520,102,Cicadellidae,,REVIEW,151.0,61.0,577.0,431.0,38.8609
IP102000336.jpg,450,345,102,Cicadellidae,,REVIEW,77.0,76.0,425.0,293.0,48.6415
IP102000349.jpg,450,300,102,Cicadellidae,,REVIEW,51.0,77.0,347.0,280.0,44.5096
IP102000352.jpg,350,400,102,Cicadellidae,,REVIEW,47.0,37.0,295.0,383.0,61.2914
IP102000353.jpg,720,540,102,Cicadellidae,,REVIEW,176.0,182.0,691.0,482.0,39.7377
IP102000355.jpg,490,362,102,Cicadellidae,,REVIEW,114.0,111.0,309.0,248.0,15.0609
IP102000359.jpg,415,408,102,Cicadellidae,,REVIEW,81.0,81.0,350.0,274.0,30.6621
IP102000374.jpg,350,368,102,Cicadellidae,,REVIEW,62.0,50.0,296.0,368.0,57.7733
IP102000385.jpg,800,600,102,Cicadellidae,,REVIEW,73.0,175.0,659.0,438.0,32.1079
IP102000386.jpg,1100,688,102,Cicadellidae,,REVIEW,70.0,128.0,815.0,573.0,43.8062
IP102000390.jpg,300,214,102,Cicadellidae,,REVIEW,43.0,41.0,271.0,182.0,50.0748
IP102000396.jpg,254,254,102,Cicadellidae,,REVIEW,20.0,22.0,211.0,242.0,65.1311
IP102000409.jpg,100,68,102,Cicadellidae,,REVIEW,5.0,3.0,100.0,64.0,85.2206
IP102000411.jpg,217,152,102,Cicadellidae,,REVIEW,6.0,12.0,79.0,100.0,19.4761
IP102000411.jpg,217,152,102,Cicadellidae,,REVIEW,78.0,20.0,206.0,151.0,50.8368
IP102000413.jpg,318,238,102,Cicadellidae,,REVIEW,7.0,79.0,317.0,232.0,62.6685
IP102000418.jpg,299,224,102,Cicadellidae,,REVIEW,10.0,29.0,278.0,211.0,72.8261
IP102000424.jpg,331,253,102,Cicadellidae,,REVIEW,35.0,10.0,275.0,233.0,63.9098
IP102000430.jpg,268,193,102,Cicadellidae,,REVIEW,16.0,27.0,224.0,163.0,54.6903
IP102000437.jpg,700,599,102,Cicadellidae,,REVIEW,89.0,160.0,678.0,472.0,43.8273
IP102000473.jpg,450,300,102,Cicadellidae,,REVIEW,102.0,52.0,373.0,269.0,43.5607
IP102000480.jpg,800,760,102,Cicadellidae,,REVIEW,203.0,94.0,576.0,683.0,36.1344
IP102000484.jpg,2077,2199,102,Cicadellidae,,REVIEW,155.0,500.0,1830.0,1617.0,40.9644
IP102000485.jpg,598,396,102,Cicadellidae,,REVIEW,14.0,31.0,532.0,374.0,75.0287
IP102000488.jpg,900,599,102,Cicadellidae,,REVIEW,168.0,75.0,886.0,484.0,54.4726
IP102000490.jpg,700,527,102,Cicadellidae,,REVIEW,192.0,105.0,580.0,487.0,40.1778
IP102000491.jpg,1024,768,102,Cicadellidae,,REVIEW,215.0,244.0,952.0,679.0,40.7658
IP102000492.jpg,320,236,102,Cicadellidae,,REVIEW,27.0,30.0,274.0,221.0,62.4695
IP102000503.jpg,450,300,102,Cicadellidae,,REVIEW,12.0,26.0,297.0,249.0,47.0778
IP102000505.jpg,314,224,102,Cicadellidae,,REVIEW,23.0,16.0,286.0,177.0,60.201
IP102000508.jpg,910,604,102,Cicadellidae,,REVIEW,99.0,111.0,608.0,509.0,36.8572
IP102000512.jpg,150,100,102,Cicadellidae,,REVIEW,5.0,17.0,117.0,93.0,56.7467
IP102000523.jpg,500,336,102,Cicadellidae,,REVIEW,160.0,103.0,418.0,265.0,24.8786
IP102000538.jpg,1024,767,102,Cicadellidae,,REVIEW,196.0,129.0,815.0,581.0,35.6233
IP102000543.jpg,1280,930,102,Cicadellidae,,REVIEW,123.0,118.0,1267.0,807.0,66.2144
IP102000544.jpg,768,1024,102,Cicadellidae,,REVIEW,42.0,248.0,735.0,808.0,49.3469
IP102000545.jpg,1152,864,102,Cicadellidae,,REVIEW,170.0,162.0,955.0,700.0,42.4312
IP102000546.jpg,560,373,102,Cicadellidae,,REVIEW,75.0,51.0,511.0,318.0,55.7315
IP102000547.jpg,640,443,102,Cicadellidae,,REVIEW,30.0,15.0,606.0,395.0,77.2009
IP102000549.jpg,1024,659,102,Cicadellidae,,REVIEW,132.0,91.0,857.0,555.0,49.8506
IP102000550.jpg,500,375,102,Cicadellidae,,REVIEW,75.0,43.0,390.0,238.0,32.76
IP102000551.jpg,400,300,102,Cicadellidae,,REVIEW,26.0,31.0,396.0,288.0,79.2417
IP102000554.jpg,450,320,102,Cicadellidae,,REVIEW,202.0,39.0,406.0,222.0,25.925
IP102000557.jpg,3698,2754,102,Cicadellidae,,REVIEW,329.0,635.0,3481.0,2583.0,60.2899
IP102000558.jpg,640,446,102,Cicadellidae,,REVIEW,95.0,130.0,555.0,367.0,38.1937
IP102000561.jpg,800,599,102,Cicadellidae,,REVIEW,147.0,216.0,652.0,434.0,22.9737
IP102000562.jpg,640,447,102,Cicadellidae,,REVIEW,210.0,113.0,538.0,317.0,23.3893
IP102000564.jpg,1024,783,102,Cicadellidae,,REVIEW,257.0,105.0,807.0,619.0,35.2585
IP102000567.jpg,939,744,102,Cicadellidae,,REVIEW,234.0,240.0,776.0,535.0,22.8867
IP102000569.jpg,380,300,102,Cicadellidae,,REVIEW,9.0,95.0,256.0,245.0,32.5
IP102000571.jpg,800,533,102,Cicadellidae,,REVIEW,89.0,143.0,631.0,454.0,39.5314
IP102000572.jpg,509,336,102,Cicadellidae,,REVIEW,39.0,82.0,417.0,310.0,50.3929
IP102000574.jpg,380,300,102,Cicadellidae,,REVIEW,149.0,87.0,316.0,204.0,17.1395
IP102000575.jpg,612,406,102,Cicadellidae,,REVIEW,53.0,94.0,598.0,327.0,51.1064
IP102000577.jpg,600,400,102,Cicadellidae,,REVIEW,38.0,75.0,490.0,365.0,54.6167
IP102000579.jpg,800,534,102,Cicadellidae,,REVIEW,44.0,127.0,706.0,452.0,50.3628
IP102000580.jpg,616,738,102,Cicadellidae,,REVIEW,90.0,175.0,323.0,514.0,17.3747
IP102000582.jpg,800,533,102,Cicadellidae,,REVIEW,111.0,90.0,695.0,389.0,40.9512
IP102000584.jpg,1920,1080,102,Cicadellidae,,REVIEW,195.0,284.0,1060.0,859.0,23.9861
IP102000584.jpg,1920,1080,102,Cicadellidae,,REVIEW,1066.0,38.0,1839.0,774.0,27.4367
IP102000586.jpg,600,400,102,Cicadellidae,,REVIEW,60.0,61.0,597.0,349.0,64.44
IP102000591.jpg,500,375,102,Cicadellidae,,REVIEW,71.0,103.0,386.0,247.0,24.192
IP102000593.jpg,800,494,102,Cicadellidae,,REVIEW,247.0,99.0,692.0,436.0,37.9466
IP102000598.jpg,500,375,102,Cicadellidae,,REVIEW,51.0,54.0,472.0,254.0,44.9067
IP102000601.jpg,500,375,102,Cicadellidae,,REVIEW,54.0,80.0,461.0,315.0,51.0107
IP102000602.jpg,800,427,102,Cicadellidae,,REVIEW,28.0,28.0,761.0,390.0,77.6774
IP102000603.jpg,800,534,102,Cicadellidae,,REVIEW,247.0,122.0,779.0,489.0,45.7032
IP102000604.jpg,500,375,102,Cicadellidae,,REVIEW,42.0,59.0,459.0,279.0,48.928
IP102000606.jpg,800,600,102,Cicadellidae,,REVIEW,127.0,173.0,681.0,440.0,30.8163
IP102000609.jpg,500,375,102,Cicadellidae,,REVIEW,40.0,109.0,467.0,302.0,43.9525
IP102000613.jpg,677,800,102,Cicadellidae,,REVIEW,56.0,62.0,288.0,457.0,16.9202
IP102000613.jpg,677,800,102,Cicadellidae,,REVIEW,398.0,328.0,644.0,728.0,18.1684
IP102000616.jpg,500,375,102,Cicadellidae,,REVIEW,67.0,96.0,433.0,281.0,36.112
IP102000618.jpg,800,600,102,Cicadellidae,,REVIEW,58.0,158.0,707.0,441.0,38.264
IP102000619.jpg,800,600,102,Cicadellidae,,REVIEW,244.0,262.0,692.0,555.0,27.3467
IP102000620.jpg,800,547,102,Cicadellidae,,REVIEW,209.0,117.0,684.0,458.0,37.0144
IP102000622.jpg,800,600,102,Cicadellidae,,REVIEW,146.0,172.0,650.0,550.0,39.69
IP102000623.jpg,800,600,102,Cicadellidae,,REVIEW,144.0,176.0,691.0,482.0,34.8712
IP102000624.jpg,800,600,102,Cicadellidae,,REVIEW,124.0,196.0,568.0,443.0,22.8475
IP102000626.jpg,800,448,102,Cicadellidae,,REVIEW,90.0,89.0,769.0,413.0,61.3828
IP102000627.jpg,800,449,102,Cicadellidae,,REVIEW,71.0,75.0,767.0,387.0,60.4543
IP102000637.jpg,500,347,102,Cicadellidae,,REVIEW,66.0,103.0,433.0,281.0,37.6519
IP102000641.jpg,800,499,102,Cicadellidae,,REVIEW,119.0,75.0,634.0,469.0,50.8292
IP102000642.jpg,800,530,102,Cicadellidae,,REVIEW,309.0,226.0,727.0,481.0,25.1392
IP102000645.jpg,800,600,102,Cicadellidae,,REVIEW,148.0,208.0,619.0,523.0,30.9094
IP102000648.jpg,800,623,102,Cicadellidae,,REVIEW,141.0,208.0,574.0,465.0,22.3276
IP102000649.jpg,555,800,102,Cicadellidae,,REVIEW,127.0,111.0,462.0,732.0,46.8547
IP102000652.jpg,500,358,102,Cicadellidae,,REVIEW,133.0,7.0,464.0,350.0,63.4263
IP102000656.jpg,800,600,102,Cicadellidae,,REVIEW,281.0,242.0,641.0,460.0,16.35
IP102000657.jpg,800,600,102,Cicadellidae,,REVIEW,72.0,115.0,668.0,494.0,47.0592
